seeding method,2tran vil1_182,2tran vil2_195,2tran vil3_292,2tran vil4_239,2tran vil6_114,2tran vil9_207,2tran vil12_175,2tran vil15_171,2tran vil19_204,2tran vil20_156,2tran vil21_202,2tran vil23_254,2tran vil24_163,2tran vil25_252,2tran vil29_290,2tran vil31_153,2tran vil32_241,2tran vil33_204,2tran vil36_289,2tran vil39_287,2tran vil42_192,2tran vil43_198,2tran vil45_221,2tran vil46_262,2tran vil47_139,2tran vil48_182,2tran vil50_244,2tran vil51_251,2tran vil52_327,2tran vil55_257,2tran vil57_208,2tran vil59_329,2tran vil60_356,2tran vil62_190,2tran vil64_257,2tran vil65_297,2tran vil67_193,2tran vil68_153,2tran vil70_205,2tran vil71_298,2tran vil72_223,2tran vil73_174,2tran vil75_172
random,0.005179079436866292,0.0018895937373464707,0.0022090904070249076,0.004095628155062387,0.007623196297304656,0.007577609386458079,0.0051764705882352945,0.0024187452758881326,0.009357593761604159,0.0037979491074819596,0.005784108162822644,0.003695339765961815,0.0027409372236958445,0.0036452004860267314,0.0046718408560018085,0.010546933855657676,0.00404040404040404,0.013816534541336353,0.00430241965139369,0.005188930282064927,0.011972930765226444,0.012142152023692005,0.003984504703929165,0.004754122715792602,0.003164186101019571,0.00669442403461507,0.00838503295851105,0.009197203121826675,0.008182578688696016,0.011515014675999097,0.010416666666666666,0.005277044854881266,0.0032150713520221106,0.011636142871597694,0.002152550304164717,0.00907104548765146,0.01081308804943126,0.003172978505629478,0.007643996363936865,0.0061397839534669,0.006433871218803507,0.005947536467789395,0.009893908689951126
random,0.0034284046976438835,0.006208665136995546,0.0032031810901861158,0.0014287074959519954,0.00707868227606861,0.009533121486189195,0.006470588235294118,0.007860922146636432,0.00772372818418121,0.00474743638435245,0.0045549851782228324,0.005132416341613631,0.003978779840848806,0.003280680437424058,0.003993670409162836,0.0048214554768720806,0.0038809144072301967,0.004983012457531144,0.006324924615724057,0.005055880787653007,0.009109838625715773,0.005034550839091807,0.003984504703929165,0.004679839548358342,0.004101722723543888,0.0042452445097558985,0.008627374951531602,0.007572460614500827,0.008914566558611314,0.0038383382253330323,0.003147482014388489,0.003900424457955719,0.004568785605505105,0.006172214914499646,0.006551240056153486,0.0047672647818314245,0.00863642746805224,0.0035823950870010235,0.006569704983059251,0.005862801218724033,0.003787682249779484,0.005947536467789395,0.01072833472404339
random,0.006492085491283098,0.008638142799298152,0.003865908212293588,0.005048099819030384,0.005445140212360469,0.005010999755560987,0.005294117647058823,0.005139833711262282,0.0027478648347567768,0.001709077098366882,0.006145614922999059,0.0031478820228563608,0.00636604774535809,0.004313487241798299,0.007535227187099691,0.007382853698960374,0.00531632110579479,0.004303510758776897,0.004118555563727293,0.002860564129856306,0.0032535137948984903,0.003948667324777887,0.007083563918096292,0.005496954390135195,0.007851869213641158,0.0045718017797371216,0.010808452888716557,0.012446688136478371,0.007842727177663914,0.005193045834274102,0.0075689448441247,0.006883101984627739,0.004625190366066896,0.006374582616614388,0.0040243331773514275,0.009236575514798385,0.0058980480269625055,0.002968270214943705,0.0028096851499876045,0.005724309851352599,0.006278213044155036,0.0085769736430226,0.0069734175706282035
random,0.00532496899846816,0.005263868268322311,0.0034240901308886067,0.0036193923230783886,0.007350939286686633,0.008860914201906624,0.005058823529411765,0.003628117913832199,0.005124396583735611,0.002278769464489176,0.00592871086689321,0.003558475330185451,0.008576480990274095,0.002430133657351154,0.004822545399743802,0.006177489829742353,0.004359383306751728,0.0032842582106455266,0.0058468779877914245,0.004124534326769558,0.00989068193649141,0.006219151036525173,0.0054233536247924735,0.0063883523993463085,0.005390835579514825,0.007837374479549351,0.008724311748739822,0.005947718107174979,0.0090191362543135,0.009257168661097314,0.008018585131894485,0.00596535505334404,0.0030458570703367363,0.004553273297581706,0.005708937763219467,0.004899688803548964,0.0022468754388428594,0.005629477993858751,0.009709941327163045,0.007247714892438371,0.0052404918798318895,0.005571902585613222,0.004589343187507451
random,0.003793128601648552,0.0022945066810635714,0.0025404539680786435,0.003809886655871988,0.005989654233596516,0.005010999755560987,0.0036470588235294117,0.0033257747543461824,0.002896398069067954,0.0066464109380934295,0.002530547321234907,0.00780127283925272,0.004509283819628647,0.004131227217496963,0.0037676135935498455,0.01009492240470092,0.0017543859649122807,0.007021517553793885,0.007281017871589321,0.0027940393826503458,0.0028630921395106715,0.003257650542941757,0.007636967349197565,0.010176793938493538,0.003984530645728348,0.007429177892072822,0.006252423419930205,0.01459366930687324,0.0090191362543135,0.005418830435764281,0.004721223021582734,0.004760812206034186,0.003271476112583902,0.005969847212384903,0.0068320074871314924,0.00758127524332914,0.008004493750877686,0.006448311156601843,0.006569704983059251,0.008863447511771766,0.0035282519586986977,0.005321479997495774,0.0069734175706282035
random,0.0053979137792690935,0.007018491024429748,0.0038106809521179655,0.005619582817411182,0.0027225701061802344,0.004583231483744806,0.006,0.006424792139077853,0.007575194949870034,0.004367641473604254,0.0010845202805292457,0.003558475330185451,0.004951370468611848,0.004313487241798299,0.0038429658654208425,0.0030134096730450506,0.003668261562998405,0.004190260475651189,0.006288151798190777,0.006652474720596061,0.00663716814159292,0.004738400789733465,0.0034311012728278916,0.006314069231912049,0.009844134536505332,0.005061637684708956,0.00848196975571927,0.010009574375489598,0.006980027188120882,0.011402122375254007,0.006220023980815348,0.0064242285189858896,0.002594618985842405,0.009207730446220783,0.007487131492746842,0.006720519102165133,0.00751298974863081,0.007267144319344934,0.009007520039666143,0.008401809620533654,0.008197997198152856,0.006135353408877481,0.003814519012993205
random,0.005033189875264425,0.007018491024429748,0.0033136356105373612,0.004476616820649586,0.00789545330792268,0.0065998533365925205,0.004588235294117647,0.008314436885865455,0.008689194207203862,0.003418154196733764,0.006001012218928493,0.0037637719838499967,0.007250221043324492,0.006865127582017011,0.005199306759098787,0.007081512731655869,0.003934077618288145,0.00883352208380521,0.007648746046922115,0.008448642895156998,0.011452368558042686,0.00839091806515301,0.00752628666297731,0.005571237557569455,0.004453298956990507,0.005224916319699568,0.00804575416828228,0.009864508080192649,0.010012548363484263,0.005418830435764281,0.0044964028776978415,0.007686130549500975,0.004625190366066896,0.00647576646767176,0.004960224613944782,0.006952261140170827,0.0053363291672517904,0.004503582395087001,0.005702008098504256,0.006601421844705013,0.007004617859181238,0.006761409879171101,0.008761473357968768
random,0.004595521190458822,0.005668781212039412,0.0025956812282542665,0.00619106581579198,0.004900626191124422,0.008433145930090442,0.002,0.004535147392290249,0.0034905310063126625,0.0060767185719711354,0.004844190586363964,0.004242797509067269,0.003713527851458886,0.0020656136087484813,0.007007761284002712,0.010396263372005424,0.008718766613503456,0.007927519818799546,0.005663013900125027,0.002927088877062267,0.011452368558042686,0.00562685093780849,0.00874377421140011,0.007799732580597236,0.005742411812961444,0.007429177892072822,0.0070763861962000775,0.005280413148809005,0.008992993830387954,0.013547076089410703,0.00876798561151079,0.004129861190776643,0.0030458570703367363,0.003844986340180107,0.005053813757604118,0.004005826656955572,0.008215138323269203,0.005220061412487206,0.007602677464672341,0.008032499307543163,0.006745187568100452,0.005321479997495774,0.010132316128263201
random,0.0072944780800933695,0.008098258874342018,0.004252499033522947,0.002190684827126393,0.002994827116798258,0.00494989000244439,0.005058823529411765,0.0024943310657596367,0.0068325287783141475,0.005127231295100646,0.004771889234328681,0.007527543967699993,0.005923961096374889,0.007411907654921021,0.007911988546454675,0.008588217568178394,0.006166932482721956,0.005889014722536806,0.011620210340516291,0.006253326237360297,0.005465903175429464,0.008292201382033564,0.008965135583840619,0.006016936562175011,0.011250439470291808,0.005959670177157319,0.009305932531989143,0.005164360112571445,0.009358987765345602,0.0041770151275683,0.005020983213429257,0.008603877480784674,0.006260928422358847,0.005261560254983305,0.004492278895648105,0.005661126928424816,0.00870664232551608,0.007983623336745137,0.004669035616891166,0.004431723755885883,0.006797073626316609,0.007763100231640894,0.006258195255691977
random,0.008242760230505507,0.003509245512214874,0.005854089578616005,0.004762358319839985,0.007623196297304656,0.007577609386458079,0.00411764705882353,0.004308390022675737,0.011214259190493873,0.009684770224078997,0.006434820331140192,0.0026688564976390886,0.007338638373121132,0.004374240583232078,0.009343681712003617,0.009492240470091909,0.005422647527910686,0.0022650056625141564,0.006177833345590939,0.006386375731772219,0.0052056220718375845,0.009180651530108589,0.00774764803541782,0.004828405883226861,0.006914332591116841,0.004000326557269981,0.00838503295851105,0.008936083790292164,0.008261005960472655,0.010498983969293295,0.005470623501199041,0.006022714236549272,0.0026510237464041964,0.007184053425073359,0.006083294337856809,0.006852943123882673,0.0071619154613116135,0.008393039918116683,0.007974547558053054,0.006462930477333579,0.008301769314585171,0.00763788893758217,0.004887352485397544
random,0.0026989568896345468,0.004049129437171009,0.0037554536919423426,0.0014287074959519954,0.006534168254832563,0.008922023955023221,0.004352941176470588,0.006727135298563869,0.0029706646862235424,0.005886821116597038,0.007447039259634154,0.0022582631903099977,0.003978779840848806,0.0054678007290400975,0.007158465827744706,0.010396263372005424,0.005475810738968634,0.005775764439411099,0.005037876002059277,0.0043906333155934,0.004424778761061947,0.007502467917077986,0.0042058660763696736,0.005942653394740751,0.002812609867572952,0.0073475385745775165,0.006107018224117875,0.006673049583659733,0.005202342361183729,0.012869722284940167,0.010341726618705036,0.00797292646552713,0.0037227141970782333,0.00485682485075382,0.006644829199812821,0.003641660597232338,0.010672658334503581,0.004503582395087001,0.007106850673498058,0.005493490905733543,0.004410314948373372,0.005697113879671947,0.008880677077124807
random,0.006929754176088701,0.004319071399649076,0.005964544098967251,0.001904943327935994,0.005172883201742445,0.008372036176973845,0.0025882352941176473,0.005820105820105819,0.0060155959896026736,0.008545385491834409,0.0039042730099052847,0.003969068637514542,0.007073386383731211,0.005164034021871203,0.007836636274583678,0.008437547084526141,0.0029771398192450825,0.0027180067950169874,0.008310656762521145,0.00325971261309207,0.008979698073919833,0.008489634748272457,0.00387382401770891,0.008765413757242609,0.005508027657330364,0.009306882194464855,0.004216750678557581,0.01009661415266777,0.006509463557461048,0.005870399638744638,0.008318345323741008,0.006137432602959734,0.004061142760448982,0.006576950318729131,0.008048666354702855,0.006886049129312058,0.005968262884426345,0.0030706243602865915,0.006115197091149492,0.011587111070076633,0.0030093913765371245,0.007262255055405998,0.003337704136369055
random,0.003793128601648552,0.006883520043190715,0.0032584083503617387,0.0036193923230783886,0.005445140212360469,0.004583231483744806,0.006352941176470588,0.00309901738473167,0.006386929075380616,0.0093049753133308,0.004988793290434531,0.004242797509067269,0.00627763041556145,0.00637910085054678,0.004069022681033833,0.006478830797046859,0.003987240829346092,0.006795016987542469,0.006950062513789807,0.0075838211814795095,0.007287870900572618,0.006219151036525173,0.00918649695628113,0.005348388055266677,0.008086253369272238,0.0027757367948403953,0.014831329972857696,0.009226216380886065,0.006038899926801213,0.002483630616391962,0.0075689448441247,0.005047608122060342,0.0042867618026961474,0.006071031063442275,0.0053345811885821244,0.007945441303052374,0.010040724617329027,0.0037871033776867963,0.008470374349227337,0.008078663096666975,0.004462201006589529,0.007763100231640894,0.006377398974848015
random,0.002407177766430812,0.004319071399649076,0.00226431766720053,0.004667111153443185,0.004900626191124422,0.005072109508677585,0.0032941176470588237,0.0027210884353741495,0.005124396583735611,0.002088872009115078,0.004121177066011134,0.0043112297269554505,0.003271441202475685,0.002976913730255164,0.005651420390324768,0.004670784993219828,0.0051568314726209465,0.007021517553793885,0.0066926527910568506,0.005255455029270888,0.005465903175429464,0.007897334649555774,0.004316546762589928,0.010251077105927797,0.005390835579514825,0.011102947179361581,0.007658006979449399,0.011228131255983985,0.0048363484262260795,0.007676676450666065,0.0040467625899280575,0.0066536652518068146,0.004173952281572565,0.005969847212384903,0.005989705194197473,0.007846123286764218,0.009830080044937508,0.007574206755373593,0.004710354516155689,0.00789400794017173,0.0034763659004825405,0.010204720465786014,0.011503158898557636
random,0.0048873003136625575,0.004184100418410042,0.0038106809521179655,0.005048099819030384,0.006261911244214539,0.005560987533610364,0.0062352941176470585,0.0037792894935752075,0.0020794652803564797,0.005886821116597038,0.00332586219362302,0.0032163142407445424,0.0019451812555260832,0.0028554070473876063,0.007610579458970688,0.007382853698960374,0.007389686337054758,0.003963759909399773,0.007685518864455395,0.006652474720596061,0.007287870900572618,0.003948667324777887,0.0042058660763696736,0.004011291041450008,0.001406304933786476,0.005633112907176096,0.004701434664598682,0.013259059390141294,0.006195754470354491,0.00553172273650937,0.008318345323741008,0.007514052999885282,0.00676857126741497,0.005261560254983305,0.005802526906878802,0.004502416738396345,0.003791602303047325,0.006448311156601843,0.008759606644079002,0.008494137198781277,0.00716027603382971,0.006197959055906843,0.009357491953748957
random,0.004230797286454154,0.005398839249561345,0.0029270447893080024,0.0028574149919039908,0.002994827116798258,0.007455389880224884,0.0062352941176470585,0.0027966742252456536,0.0054957296695135535,0.006836308393467528,0.00686862844335189,0.009443646068569083,0.004155614500442086,0.005771567436208992,0.00535001130284078,0.006930842248003616,0.002551834130781499,0.004416761041902605,0.00860483930278738,0.0023283661522086213,0.00663716814159292,0.005923000987166831,0.0057553956834532375,0.007651166245728718,0.002812609867572952,0.006857702669605682,0.0081426909654905,0.006324890474947051,0.006431036285684409,0.01095055317227365,0.006744604316546762,0.005793277503728347,0.0075582379152800494,0.007285237276130729,0.010107627515208236,0.006886049129312058,0.004915040022468754,0.010030706243602866,0.007396082968349723,0.007155387314190749,0.004410314948373372,0.008389156701934514,0.006913815711050185
random,0.005616748121671894,0.007963287893102983,0.004473408074225437,0.003524145156681589,0.004083855159270352,0.009105353214373014,0.005058823529411765,0.0028722600151171577,0.004455997029335313,0.00284846183061147,0.010483696045116042,0.00390063641962636,0.00610079575596817,0.005103280680437424,0.004973249943485796,0.007684194666264878,0.005794790005316321,0.0035107587768969423,0.007060380966389645,0.004922831293241085,0.007157730348776679,0.007107601184600198,0.004427227448810182,0.004159857376318526,0.009140982069612094,0.006367866764633847,0.009257464133385032,0.006353903734006441,0.008234863536547109,0.0032738767216075864,0.010341726618705036,0.00596535505334404,0.00518923797168481,0.006981685722958616,0.004866635470285447,0.009931801628815467,0.010110939474792866,0.007574206755373593,0.005040905710271879,0.005216508170990675,0.00793856690707207,0.006260564702936205,0.011503158898557636
random,0.0038660733824494855,0.005263868268322311,0.0019881813663224167,0.004762358319839985,0.009801252382248844,0.002566609630897091,0.004352941176470588,0.004988662131519273,0.0049758633494244335,0.004937333839726547,0.00592871086689321,0.008485595018134538,0.005039787798408488,0.004070473876063184,0.004973249943485796,0.003917432574958565,0.00531632110579479,0.010645526613816535,0.004817239096859601,0.005255455029270888,0.009109838625715773,0.007897334649555774,0.004980630879911455,0.007131184073688902,0.003867338567912809,0.004081965874765287,0.011293136874757657,0.01056082629761801,0.007895012025515005,0.009144276360352224,0.0039718225419664265,0.0066536652518068146,0.005358452253370185,0.005767479510270161,0.0054281703322414596,0.006886049129312058,0.008917286897907597,0.0040941658137154556,0.005991240393355921,0.00466254270150494,0.007782908732423598,0.007825705878670257,0.007986649183454524
random,0.006054416806477497,0.005938723174517479,0.005633180537913514,0.004762358319839985,0.01034576640348489,0.003972133952578832,0.0042352941176470585,0.0038548752834467116,0.006609728926847382,0.005127231295100646,0.005422601402646229,0.0037637719838499967,0.009902740937223696,0.0035236938031591738,0.007836636274583678,0.0036160916076540604,0.004891015417331207,0.004983012457531144,0.0069868353313230856,0.004789781798829164,0.005856324830817283,0.018163869693978284,0.0054233536247924735,0.004011291041450008,0.008203445447087777,0.005959670177157319,0.008966653741760372,0.006556996547422172,0.0075028756666318105,0.007902461052156242,0.0075689448441247,0.005907995870138809,0.0054712617744937676,0.005868663361327532,0.006457650912494151,0.006819837118453288,0.008144923465805365,0.0041965199590583415,0.007065531774233535,0.00932508540300988,0.005966896694858091,0.010204720465786014,0.005542972940755751
random,0.005106134656065358,0.0033742745309758406,0.005025680675981664,0.003524145156681589,0.008984481350394773,0.009288682473722807,0.00411764705882353,0.0047619047619047615,0.0025993316004456,0.012153437143942271,0.002964355433446605,0.008075001710805448,0.008045977011494253,0.0035236938031591738,0.0037676135935498455,0.010697604339309929,0.008346624136097821,0.004190260475651189,0.013274987129513863,0.003725385843533794,0.008719416970327954,0.00562685093780849,0.00796900940785833,0.005719803892437973,0.004687683112621587,0.001877704302392032,0.009257464133385032,0.012040502509646908,0.007450590818780718,0.00982163016482276,0.005845323741007194,0.0053344040380864976,0.005414857013931976,0.006071031063442275,0.006457650912494151,0.005462490895848507,0.008987501755371437,0.010849539406345957,0.006197834889678539,0.0036931031299049025,0.007523478441342811,0.004069367056908533,0.006258195255691977
random,0.008315705011306442,0.0020245647185855044,0.007676589164411554,0.002762167825507191,0.008167710318540704,0.005683207039843559,0.0037647058823529413,0.006878306878306878,0.001856665428889714,0.002658564375237372,0.007085532499457739,0.004174365291179087,0.004155614500442086,0.0037059538274605104,0.005500715846582774,0.007232183215308121,0.004784688995215311,0.006908267270668176,0.0058101051702581456,0.005721128259712612,0.0075481520041644976,0.003948667324777887,0.00752628666297731,0.005422671222700936,0.004922067268252666,0.00497999836721365,0.008336564559906941,0.009893521339252039,0.006378751437833316,0.007563784149920975,0.004421462829736211,0.005850636686933578,0.0019741666196626995,0.005565111808155419,0.007206364061768835,0.011520889889425942,0.004563965735149557,0.004401228249744114,0.007767953061730435,0.008263318253162219,0.008664971722098272,0.004820634821260878,0.008523065919656693
random,0.002553067328032679,0.004858955324605211,0.0040868172529960785,0.0039051338222687876,0.005445140212360469,0.005988755805426546,0.0062352941176470585,0.003174603174603174,0.0063126624582250275,0.0072161033042157235,0.002964355433446605,0.005543009648942722,0.00601237842617153,0.006500607533414338,0.0036169090498078516,0.007232183215308121,0.003242955874534822,0.008607021517553794,0.005920423622857983,0.008914316125598721,0.007287870900572618,0.004738400789733465,0.0032097399003873824,0.007799732580597236,0.007734677135825618,0.007020981304596293,0.00819115936409461,0.006005744625293759,0.003973648436683049,0.0032738767216075864,0.005020983213429257,0.004760812206034186,0.0027638332675277793,0.006172214914499646,0.004211511464670099,0.007349533205323446,0.00645976688667322,0.010849539406345957,0.008305098752169242,0.004754870279752562,0.005551808229128833,0.007387466349464722,0.01072833472404339
random,0.01064993799693632,0.004319071399649076,0.0067377257414259675,0.00628631298218878,0.004900626191124422,0.002994377902713273,0.0051764705882352945,0.006802721088435373,0.0027478648347567768,0.004177744018230156,0.0052779986985756625,0.004242797509067269,0.006631299734748011,0.0037667071688942894,0.005199306759098787,0.009190899502787404,0.0053694843168527375,0.006908267270668176,0.006545561520923733,0.00325971261309207,0.004424778761061947,0.008489634748272457,0.004980630879911455,0.005571237557569455,0.005859603890776983,0.009061964241978937,0.007512601783637068,0.008529898163460701,0.008496287775802573,0.004289907428313389,0.005320743405275779,0.006768383618217276,0.0034970951548310676,0.00647576646767176,0.0054281703322414596,0.009269681520227769,0.005195899452324112,0.006653019447287615,0.00483431121394926,0.009186594035638445,0.007575364499558968,0.0103925374068741,0.007867445464298486
random,0.005981472025676563,0.0024294776623026053,0.004307726293698569,0.0023811791599199924,0.001905799074326164,0.006110975311659741,0.006705882352941176,0.0037792894935752075,0.0041589305607129595,0.01139384732244588,0.007953148723881136,0.006158899609936358,0.005923961096374889,0.003888213851761847,0.007987340818325672,0.003766762091306313,0.0034024455077086655,0.003057757644394111,0.0033463263955284253,0.005188930282064927,0.004424778761061947,0.004047384007897335,0.0036524626452684008,0.0036398752042787106,0.008086253369272238,0.00612294881214793,0.011293136874757657,0.011228131255983985,0.004418069643417338,0.007337999548430797,0.009217625899280575,0.004875530572444648,0.005302047492808393,0.0043509055954669635,0.009826860084230228,0.005793550950142356,0.009830080044937508,0.004503582395087001,0.010164449219072804,0.006370602899085957,0.005448036112696519,0.00882739623114005,0.009238288234592919
random,0.00335545991684295,0.006748549061951681,0.004307726293698569,0.0025716734927135917,0.0002722570106180235,0.0029332681495966755,0.004823529411764706,0.002569916855631141,0.0051986632008912,0.0037979491074819596,0.009109970356445665,0.003558475330185451,0.004420866489832007,0.005893074119076549,0.006028181749679753,0.009492240470091909,0.0053694843168527375,0.007701019252548132,0.009634478193719202,0.002927088877062267,0.004815200416449766,0.003948667324777887,0.004648588821250692,0.00869113058980835,0.006914332591116841,0.004163605192260593,0.006349360217138425,0.01212754228682508,0.007921154449440552,0.00982163016482276,0.0036720623501199042,0.008087644831937593,0.0030458570703367363,0.00819589193564707,0.004211511464670099,0.00893862146593392,0.011164162336750456,0.008700102354145343,0.006156515990414015,0.006601421844705013,0.0038395683079956414,0.006135353408877481,0.007986649183454524
random,0.004595521190458822,0.01120259144283979,0.00370022643176672,0.005238594151823983,0.008984481350394773,0.007088731361525299,0.005647058823529412,0.0047619047619047615,0.0049758633494244335,0.007975693125712115,0.006001012218928493,0.00814343392869363,0.008841732979664015,0.0069866342648845685,0.0064802953809057345,0.0036160916076540604,0.006060606060606061,0.007587768969422423,0.008972567478120174,0.007184672698243745,0.007678292555960437,0.002764067127344521,0.0019922523519645824,0.004382706878621304,0.010078518692136412,0.004326883827251204,0.013425746413338503,0.004903240781036934,0.00807800899299383,0.007563784149920975,0.0038968824940047962,0.00745669381668005,0.0033278808731456934,0.006172214914499646,0.004305100608329434,0.004833476792690194,0.00758320460609465,0.005015353121801433,0.004421122221304024,0.008771119933524144,0.004929175530534945,0.008952607525198773,0.006913815711050185
random,0.005470858560070027,0.005668781212039412,0.002429999447727398,0.0039051338222687876,0.002994827116798258,0.005560987533610364,0.007764705882352941,0.0023431594860166285,0.010694392870404752,0.0039878465628560575,0.0045549851782228324,0.006364196263600903,0.005747126436781609,0.003888213851761847,0.008213397633938663,0.008889558535482898,0.003987240829346092,0.012684031710079275,0.004780466279326322,0.005854177754124534,0.005075481520041645,0.00947680157946693,0.005644714997232983,0.010176793938493538,0.008672213758349935,0.006612784717119765,0.007415664986428848,0.0077465401688571675,0.006770887796716512,0.009031384059607135,0.005470623501199041,0.006309510152575427,0.005020023689999436,0.003844986340180107,0.008329433785680861,0.005826656955571741,0.003019238870945092,0.004401228249744114,0.006156515990414015,0.0061397839534669,0.003424479842266383,0.0031928879984974646,0.008761473357968768
friend,0.021008096870668902,0.017546227561074372,0.011818633677583255,0.00961996380607677,0.01824121971140757,0.01582742605719873,0.01411764705882353,0.013227513227513225,0.01344225770516153,0.021268515001898976,0.015978598799797555,0.013138985834530896,0.009460654288240495,0.0149453219927096,0.01733102253032929,0.01973783335844508,0.00909090909090909,0.01030577576443941,0.024490696477164082,0.010111761575306013,0.016137428422696512,0.010760118460019744,0.015384615384615385,0.021096419551329668,0.018985116606117427,0.01322556943423953,0.027626987204342767,0.02878115298691502,0.017149430095158423,0.013659968390155791,0.014688249400479617,0.013995640702076402,0.009814428337751707,0.014368106850146717,0.014038371548900327,0.01943322518704893,0.02064316809436877,0.012998976458546571,0.014296339145525163,0.01754223986704829,0.012504540030093913,0.017341764227133287,0.023423530814161403
friend,0.017652636953825955,0.01822108246726954,0.014082951344783785,0.012286884465187161,0.01660767764769943,0.014421901735516988,0.01388235294117647,0.010808767951625093,0.01611585592276272,0.02639574629699962,0.01518328392740944,0.014370765756518168,0.016534040671971707,0.01664641555285541,0.012583829402456484,0.018683139972879313,0.017118553960659224,0.012004530011325029,0.020041185555637272,0.015965939329430547,0.018870380010411244,0.02073050345508391,0.009297177642501384,0.013445253305600952,0.019453884917379587,0.014286880561678504,0.025688251260178364,0.029535497722459163,0.016914148279828504,0.01241815308195981,0.01925959232613909,0.014454514167718252,0.010322071182807828,0.011231407467368207,0.010669162377164249,0.012845130106601337,0.013411037775593316,0.013613101330603889,0.024584745062391538,0.01832702428215308,0.014372438125875577,0.0103925374068741,0.01478126117534867
friend,0.02049748340506237,0.0164664597111621,0.011597724636880764,0.010762929802838366,0.023414102913150017,0.017538499144463458,0.01211764705882353,0.011866969009826152,0.020868919420720385,0.024116976832510444,0.01518328392740944,0.01628686785738726,0.008134394341290893,0.013001215066828676,0.013714113480521437,0.010396263372005424,0.012174375332270069,0.017893544733861833,0.020408913730970066,0.014502394890899413,0.01652785007808433,0.018854886475814413,0.015163254012174875,0.017679393849353735,0.020391421539903903,0.012899012164258306,0.022683210546723537,0.024864363013897352,0.014509045278678238,0.015804922104312485,0.021432853717026377,0.01537226109900195,0.011901404478537988,0.014266922999089346,0.016939635002339727,0.017016486790703833,0.013621682347984833,0.015353121801432957,0.014089744649202545,0.013110516111162405,0.017433715560628858,0.011707255994490703,0.01227798307307188
friend,0.017069078707418483,0.02011067620461601,0.011873860937758877,0.008096009143727973,0.019602504764497687,0.019921779516010756,0.019411764705882354,0.012547241118669688,0.017452655031563312,0.021838207368021268,0.014387969055021326,0.01594470676794635,0.01927497789566755,0.014459295261239367,0.014015522568005425,0.015519059816182009,0.015257841573631047,0.01970554926387316,0.023828785761565052,0.012573177221926555,0.01639770952628839,0.02240868706811451,0.009407858328721638,0.015450898826325955,0.013008320637524903,0.014531798514164421,0.023264831329972858,0.02257231554820553,0.016835721008051866,0.017724091216979,0.018135491606714627,0.012619020305150854,0.011337356872920075,0.014165739148031974,0.014974262985493684,0.017314440839568297,0.015517483499508496,0.015250767656090071,0.023221221386662258,0.015049395254362477,0.011830021273283869,0.01439929881675327,0.019609011801168197
friend,0.017287913049821284,0.017411256579835336,0.010382724913017066,0.01238213163158396,0.015246392594609312,0.02071620630652652,0.012470588235294117,0.017006802721088433,0.013293724470850353,0.02373718192176225,0.014171064998915479,0.011907205912543626,0.014500442086648984,0.015188335358444714,0.012734533946198478,0.009642910953744161,0.01562998405103668,0.02061155152887882,0.02022504964330367,0.009313464608834485,0.01639770952628839,0.01618953603158934,0.012285556170448257,0.016268013668102807,0.010430094925583031,0.016327863499061148,0.026706087630864676,0.027939768474192706,0.015371745268221269,0.016143599006547753,0.01641187050359712,0.012619020305150854,0.013649952055953523,0.009410098148335525,0.010856340664482919,0.01522876249751705,0.015728128071900015,0.015148413510747185,0.019171969258738947,0.015511033145600591,0.013957349660146319,0.010830776936079634,0.01937060436285612
friend,0.020424538624261433,0.019570792279659875,0.012481360799690727,0.011239165634822364,0.017152191668935477,0.015460767538499145,0.014705882352941176,0.00891912320483749,0.01396212402525065,0.027155336118496014,0.013664955534668496,0.01361801135974817,0.014942528735632184,0.008869987849331714,0.01808454524903926,0.014163025463311737,0.013397129186602871,0.01347678369195923,0.023093329410899463,0.014568919638105374,0.01691827173347215,0.012734452122408688,0.014277808522412838,0.014410934482246323,0.013359896870971522,0.01722589599150951,0.021907716169057775,0.027069370702411003,0.021096936107915926,0.01783698351772409,0.013114508393285372,0.01692095904554319,0.009758023577189915,0.014570474552261459,0.014880673841834348,0.014202476329206118,0.013551467490520995,0.013920163766632548,0.014792165936699447,0.016526636506324438,0.014787526591604835,0.01283415764101922,0.025867207056860173
friend,0.014661900940987672,0.016196517748684035,0.011597724636880764,0.01266787313077436,0.016335420637081408,0.01839403568809582,0.01211764705882353,0.01239606953892668,0.01596732268845154,0.026015951386251426,0.01467717446316246,0.014302333538629987,0.013174182139699382,0.01439854191980559,0.014316931655489413,0.015519059816182009,0.01573631047315258,0.01698754246885617,0.024122968301831287,0.011309207025013304,0.015356585111920874,0.022013820335636723,0.01627006087437742,0.014039518645075025,0.01664127504980663,0.015429831006612785,0.026512214036448236,0.027040357443351613,0.020887796716511555,0.016030706705802665,0.01408872901678657,0.014454514167718252,0.013029499689773816,0.01882019629667105,0.011137108095460927,0.017049592796133217,0.019028226372700463,0.011975435005117708,0.01793240228080324,0.014680084941371989,0.014061121776578634,0.017967820697426907,0.01788055787340565
